change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic	era	allele_freq	allele_freq_bin_3	allele_freq_bin_5
0.032513	0.032513	NODE_1136_length_37078_cov_12.825793:1089	NODE_1136_length_37078_cov_12.825793	1089	1247	384620	385709	4.87448211021063e-19	18.3120715191707	1.15265531381049e-19	82.3282045109824	Historical	0	< 0.25	= 0.00
0.032513	0.032513	NODE_1136_length_37078_cov_12.825793:1089	NODE_1136_length_37078_cov_12.825793	1089	1247	384620	385709	4.87448211021063e-19	18.3120715191707	1.15265531381049e-19	82.3282045109824	Modern	0.032513	< 0.25	< 0.25
0.133166	0.133166	NODE_1136_length_37078_cov_12.825793:1090	NODE_1136_length_37078_cov_12.825793	1090	1247	384620	385710	1.15534811685491e-110	109.937287139192	3.51102941494371e-112	506.584040625177	Historical	0	< 0.25	= 0.00
0.133166	0.133166	NODE_1136_length_37078_cov_12.825793:1090	NODE_1136_length_37078_cov_12.825793	1090	1247	384620	385710	1.15534811685491e-110	109.937287139192	3.51102941494371e-112	506.584040625177	Modern	0.133166	< 0.25	< 0.25
0.048925	0.048925	NODE_1136_length_37078_cov_12.825793:1233	NODE_1136_length_37078_cov_12.825793	1233	1247	384620	385853	2.70454687725792e-13	12.5679054866353	8.28315639046229e-14	55.7373022109015	Historical	0	< 0.25	= 0.00
0.048925	0.048925	NODE_1136_length_37078_cov_12.825793:1233	NODE_1136_length_37078_cov_12.825793	1233	1247	384620	385853	2.70454687725792e-13	12.5679054866353	8.28315639046229e-14	55.7373022109015	Modern	0.048925	< 0.25	< 0.25
0.025577	0.025577	NODE_1136_length_37078_cov_12.825793:1236	NODE_1136_length_37078_cov_12.825793	1236	1247	384620	385856	0.000660456215622772	3.1801559682746	0.000415215588549169	12.4624472253611	Historical	0	< 0.25	= 0.00
0.025577	0.025577	NODE_1136_length_37078_cov_12.825793:1236	NODE_1136_length_37078_cov_12.825793	1236	1247	384620	385856	0.000660456215622772	3.1801559682746	0.000415215588549169	12.4624472253611	Modern	0.025577	< 0.25	< 0.25
0.013587	0.013587	NODE_1136_length_37078_cov_12.825793:1247	NODE_1136_length_37078_cov_12.825793	1247	1247	384620	385867	0.0591613375483193	1.22796201582309	0.0488516457723301	3.88044368784452	Historical	0	< 0.25	= 0.00
0.013587	0.013587	NODE_1136_length_37078_cov_12.825793:1247	NODE_1136_length_37078_cov_12.825793	1247	1247	384620	385867	0.0591613375483193	1.22796201582309	0.0488516457723301	3.88044368784452	Modern	0.013587	< 0.25	< 0.25
0.082396	0.082396	NODE_1138_length_37048_cov_8.717611:34592	NODE_1138_length_37048_cov_8.717611	34592	34673	0	34592	2.488762353083e-26	25.6040165713191	4.6679065976628e-27	116.03581244323	Historical	0	< 0.25	= 0.00
0.082396	0.082396	NODE_1138_length_37048_cov_8.717611:34592	NODE_1138_length_37048_cov_8.717611	34592	34673	0	34592	2.488762353083e-26	25.6040165713191	4.6679065976628e-27	116.03581244323	Modern	0.082396	< 0.25	< 0.25
0.161687	0.161687	NODE_1138_length_37048_cov_8.717611:34596	NODE_1138_length_37048_cov_8.717611	34596	34673	0	34596	4.74296236424756e-65	64.3239503214929	3.40069951092774e-66	295.346821624869	Historical	0	< 0.25	= 0.00
0.161687	0.161687	NODE_1138_length_37048_cov_8.717611:34596	NODE_1138_length_37048_cov_8.717611	34596	34673	0	34596	4.74296236424756e-65	64.3239503214929	3.40069951092774e-66	295.346821624869	Modern	0.161687	< 0.25	< 0.25
0.057698	0.057698	NODE_1138_length_37048_cov_8.717611:34612	NODE_1138_length_37048_cov_8.717611	34612	34673	0	34612	5.63726632900705e-29	28.2489314467328	9.60958505277081e-30	128.308270239893	Historical	0	< 0.25	= 0.00
0.057698	0.057698	NODE_1138_length_37048_cov_8.717611:34612	NODE_1138_length_37048_cov_8.717611	34612	34673	0	34612	5.63726632900705e-29	28.2489314467328	9.60958505277081e-30	128.308270239893	Modern	0.057698	< 0.25	< 0.25
0.133003	0.133003	NODE_1138_length_37048_cov_8.717611:34665	NODE_1138_length_37048_cov_8.717611	34665	34673	0	34665	5.06278852521265e-87	86.2956102128959	2.25974416604933e-88	397.183487941446	Historical	0	< 0.25	= 0.00
0.133003	0.133003	NODE_1138_length_37048_cov_8.717611:34665	NODE_1138_length_37048_cov_8.717611	34665	34673	0	34665	5.06278852521265e-87	86.2956102128959	2.25974416604933e-88	397.183487941446	Modern	0.133003	< 0.25	< 0.25
0.128426	0.128426	NODE_1138_length_37048_cov_8.717611:34667	NODE_1138_length_37048_cov_8.717611	34667	34673	0	34667	1.22081751508595e-80	79.9133492485155	6.26060264146642e-82	367.591443227716	Historical	0	< 0.25	= 0.00
0.128426	0.128426	NODE_1138_length_37048_cov_8.717611:34667	NODE_1138_length_37048_cov_8.717611	34667	34673	0	34667	1.22081751508595e-80	79.9133492485155	6.26060264146642e-82	367.591443227716	Modern	0.128426	< 0.25	< 0.25
0.011869	0.011869	NODE_1138_length_37048_cov_8.717611:34669	NODE_1138_length_37048_cov_8.717611	34669	34673	0	34669	7.9662672846459e-05	4.09874512620946	4.57701016829133e-05	16.6157191784202	Historical	0	< 0.25	= 0.00
0.011869	0.011869	NODE_1138_length_37048_cov_8.717611:34669	NODE_1138_length_37048_cov_8.717611	34669	34673	0	34669	7.9662672846459e-05	4.09874512620946	4.57701016829133e-05	16.6157191784202	Modern	0.011869	< 0.25	< 0.25
0.01191	0.01191	NODE_1138_length_37048_cov_8.717611:34673	NODE_1138_length_37048_cov_8.717611	34673	34673	0	34673	0.000122613231484289	3.91146266154231	7.19610418397823e-05	15.7585743230312	Historical	0	< 0.25	= 0.00
0.01191	0.01191	NODE_1138_length_37048_cov_8.717611:34673	NODE_1138_length_37048_cov_8.717611	34673	34673	0	34673	0.000122613231484289	3.91146266154231	7.19610418397823e-05	15.7585743230312	Modern	0.01191	< 0.25	< 0.25
0.029123	0.029123	NODE_1164_length_36786_cov_8.144220:27790	NODE_1164_length_36786_cov_8.144220	27790	27823	1081	28871	1.35386751930222e-05	4.86842383081405	7.23219828687085e-06	20.1308162171258	Historical	0	< 0.25	= 0.00
0.029123	0.029123	NODE_1164_length_36786_cov_8.144220:27790	NODE_1164_length_36786_cov_8.144220	27790	27823	1081	28871	1.35386751930222e-05	4.86842383081405	7.23219828687085e-06	20.1308162171258	Modern	0.029123	< 0.25	< 0.25
0.516745	-0.516745	NODE_1164_length_36786_cov_8.144220:27823	NODE_1164_length_36786_cov_8.144220	27823	27823	1081	28904	0.000187705610293075	3.72652274664924	0.000111945986005746	14.923729738566	Historical	0.890668	> 0.75	> 0.75
0.516745	-0.516745	NODE_1164_length_36786_cov_8.144220:27823	NODE_1164_length_36786_cov_8.144220	27823	27823	1081	28904	0.000187705610293075	3.72652274664924	0.000111945986005746	14.923729738566	Modern	0.373923	0.25–0.75	0.25–0.75
0.019999	-0.019999	NODE_1169_length_36692_cov_13.235837:7668	NODE_1169_length_36692_cov_13.235837	7668	7697	2162	9830	0.826801439003096	0.0825987761780824	0.736897578826596	0.112872197041012	Historical	0.02	< 0.25	< 0.25
0.019999	-0.019999	NODE_1169_length_36692_cov_13.235837:7668	NODE_1169_length_36692_cov_13.235837	7668	7697	2162	9830	0.826801439003096	0.0825987761780824	0.736897578826596	0.112872197041012	Modern	1e-06	< 0.25	< 0.25
0.026019	0.026019	NODE_1169_length_36692_cov_13.235837:7676	NODE_1169_length_36692_cov_13.235837	7676	7697	2162	9838	0.118708419009941	0.925518479024343	0.0994873502148837	2.71374239162344	Historical	0	< 0.25	= 0.00
0.026019	0.026019	NODE_1169_length_36692_cov_13.235837:7676	NODE_1169_length_36692_cov_13.235837	7676	7697	2162	9838	0.118708419009941	0.925518479024343	0.0994873502148837	2.71374239162344	Modern	0.026019	< 0.25	< 0.25
0.242609	-0.242609	NODE_1169_length_36692_cov_13.235837:7697	NODE_1169_length_36692_cov_13.235837	7697	7697	2162	9859	0.285525458835027	0.544355161888809	0.242411928013784	1.36651285594352	Historical	0.381856	0.25–0.75	0.25–0.75
0.242609	-0.242609	NODE_1169_length_36692_cov_13.235837:7697	NODE_1169_length_36692_cov_13.235837	7697	7697	2162	9859	0.285525458835027	0.544355161888809	0.242411928013784	1.36651285594352	Modern	0.139247	< 0.25	< 0.25
0.041824	-0.041824	NODE_1178_length_36615_cov_9.204513:133	NODE_1178_length_36615_cov_9.204513	133	133	3243	3376	0.936793985930776	0.0283559060286284	0.842936658755376	0.0392588877295938	Historical	0.5	0.25–0.75	0.25–0.75
0.041824	-0.041824	NODE_1178_length_36615_cov_9.204513:133	NODE_1178_length_36615_cov_9.204513	133	133	3243	3376	0.936793985930776	0.0283559060286284	0.842936658755376	0.0392588877295938	Modern	0.458176	0.25–0.75	0.25–0.75
0.17292	0.17292	NODE_1213_length_36274_cov_18.215038:24723	NODE_1213_length_36274_cov_18.215038	24723	24835	4324	29047	2.76535112491377e-62	61.5582497171872	2.15345481712183e-63	282.489333008778	Historical	0	< 0.25	= 0.00
0.17292	0.17292	NODE_1213_length_36274_cov_18.215038:24723	NODE_1213_length_36274_cov_18.215038	24723	24835	4324	29047	2.76535112491377e-62	61.5582497171872	2.15345481712183e-63	282.489333008778	Modern	0.17292	< 0.25	< 0.25
0.164901	0.164901	NODE_1213_length_36274_cov_18.215038:24739	NODE_1213_length_36274_cov_18.215038	24739	24835	4324	29063	2.50849876055692e-65	64.60058610922	1.78668002888669e-66	296.629759968088	Historical	0	< 0.25	= 0.00
0.164901	0.164901	NODE_1213_length_36274_cov_18.215038:24739	NODE_1213_length_36274_cov_18.215038	24739	24835	4324	29063	2.50849876055692e-65	64.60058610922	1.78668002888669e-66	296.629759968088	Modern	0.164901	< 0.25	< 0.25
0.011782	0.011782	NODE_1213_length_36274_cov_18.215038:24750	NODE_1213_length_36274_cov_18.215038	24750	24835	4324	29074	0.0120283778504859	1.91979293775446	0.00913836873731125	6.79558279177921	Historical	0	< 0.25	= 0.00
0.011782	0.011782	NODE_1213_length_36274_cov_18.215038:24750	NODE_1213_length_36274_cov_18.215038	24750	24835	4324	29074	0.0120283778504859	1.91979293775446	0.00913836873731125	6.79558279177921	Modern	0.011782	< 0.25	< 0.25
0.047767	0.047767	NODE_1213_length_36274_cov_18.215038:24755	NODE_1213_length_36274_cov_18.215038	24755	24835	4324	29079	3.34932641828842e-15	14.4750425249733	9.39910690032504e-16	64.5525656708912	Historical	0	< 0.25	= 0.00
0.047767	0.047767	NODE_1213_length_36274_cov_18.215038:24755	NODE_1213_length_36274_cov_18.215038	24755	24835	4324	29079	3.34932641828842e-15	14.4750425249733	9.39910690032504e-16	64.5525656708912	Modern	0.047767	< 0.25	< 0.25
0.035064	0.035064	NODE_1213_length_36274_cov_18.215038:24758	NODE_1213_length_36274_cov_18.215038	24758	24835	4324	29082	3.22548974933475e-10	9.49140433396352	1.19309426150607e-10	41.4762865638962	Historical	0	< 0.25	= 0.00
0.035064	0.035064	NODE_1213_length_36274_cov_18.215038:24758	NODE_1213_length_36274_cov_18.215038	24758	24835	4324	29082	3.22548974933475e-10	9.49140433396352	1.19309426150607e-10	41.4762865638962	Modern	0.035064	< 0.25	< 0.25
0.033377	0.033377	NODE_1213_length_36274_cov_18.215038:24766	NODE_1213_length_36274_cov_18.215038	24766	24835	4324	29090	6.80042006268253e-10	9.16746426004809	2.57356827633332e-10	39.974068459384	Historical	0	< 0.25	= 0.00
0.033377	0.033377	NODE_1213_length_36274_cov_18.215038:24766	NODE_1213_length_36274_cov_18.215038	24766	24835	4324	29090	6.80042006268253e-10	9.16746426004809	2.57356827633332e-10	39.974068459384	Modern	0.033377	< 0.25	< 0.25
0.060577	0.060577	NODE_1213_length_36274_cov_18.215038:24773	NODE_1213_length_36274_cov_18.215038	24773	24835	4324	29097	3.66957967266051e-22	21.4353836786085	7.84098220653955e-23	96.7562466581798	Historical	0	< 0.25	= 0.00
0.060577	0.060577	NODE_1213_length_36274_cov_18.215038:24773	NODE_1213_length_36274_cov_18.215038	24773	24835	4324	29097	3.66957967266051e-22	21.4353836786085	7.84098220653955e-23	96.7562466581798	Modern	0.060577	< 0.25	< 0.25
0.020865	0.020865	NODE_1213_length_36274_cov_18.215038:24774	NODE_1213_length_36274_cov_18.215038	24774	24835	4324	29098	1.81098684812462e-05	4.74208470363826	9.88045531099328e-06	19.5343949011233	Historical	0	< 0.25	= 0.00
0.020865	0.020865	NODE_1213_length_36274_cov_18.215038:24774	NODE_1213_length_36274_cov_18.215038	24774	24835	4324	29098	1.81098684812462e-05	4.74208470363826	9.88045531099328e-06	19.5343949011233	Modern	0.020865	< 0.25	< 0.25
0.011676	0.011676	NODE_1213_length_36274_cov_18.215038:24784	NODE_1213_length_36274_cov_18.215038	24784	24835	4324	29108	0.0112822191631419	1.94760546812608	0.00853398629006884	6.91784278370251	Historical	0	< 0.25	= 0.00
0.011676	0.011676	NODE_1213_length_36274_cov_18.215038:24784	NODE_1213_length_36274_cov_18.215038	24784	24835	4324	29108	0.0112822191631419	1.94760546812608	0.00853398629006884	6.91784278370251	Modern	0.011676	< 0.25	< 0.25
0.007992	0.007992	NODE_1213_length_36274_cov_18.215038:24786	NODE_1213_length_36274_cov_18.215038	24786	24835	4324	29110	0.0770527624268312	1.11321178672851	0.064064286329241	3.42891217758236	Historical	0	< 0.25	= 0.00
0.007992	0.007992	NODE_1213_length_36274_cov_18.215038:24786	NODE_1213_length_36274_cov_18.215038	24786	24835	4324	29110	0.0770527624268312	1.11321178672851	0.064064286329241	3.42891217758236	Modern	0.007992	< 0.25	< 0.25
0.225547	0.225547	NODE_1213_length_36274_cov_18.215038:24792	NODE_1213_length_36274_cov_18.215038	24792	24835	4324	29116	1.4793441132197e-105	104.829930792136	5.12783097174921e-107	482.848438013127	Historical	0	< 0.25	= 0.00
0.225547	0.225547	NODE_1213_length_36274_cov_18.215038:24792	NODE_1213_length_36274_cov_18.215038	24792	24835	4324	29116	1.4793441132197e-105	104.829930792136	5.12783097174921e-107	482.848438013127	Modern	0.225547	< 0.25	< 0.25
0.063546	0.063546	NODE_1213_length_36274_cov_18.215038:24835	NODE_1213_length_36274_cov_18.215038	24835	24835	4324	29159	3.61316434151211e-08	7.44211228449102	1.56295950385448e-08	31.9734280150158	Historical	0	< 0.25	= 0.00
0.063546	0.063546	NODE_1213_length_36274_cov_18.215038:24835	NODE_1213_length_36274_cov_18.215038	24835	24835	4324	29159	3.61316434151211e-08	7.44211228449102	1.56295950385448e-08	31.9734280150158	Modern	0.063546	< 0.25	< 0.25
0.074124	-0.074124	NODE_123_length_72567_cov_12.036789:18334	NODE_123_length_72567_cov_12.036789	18334	71145	5405	23739	0.779891175031195	0.107965993951488	0.691755325241345	0.157191696616073	Historical	0.257185	0.25–0.75	0.25–0.75
0.074124	-0.074124	NODE_123_length_72567_cov_12.036789:18334	NODE_123_length_72567_cov_12.036789	18334	71145	5405	23739	0.779891175031195	0.107965993951488	0.691755325241345	0.157191696616073	Modern	0.183061	< 0.25	< 0.25
0.010652	0.010652	NODE_123_length_72567_cov_12.036789:70958	NODE_123_length_72567_cov_12.036789	70958	71145	5405	76363	0.000715381309741509	3.14546241054176	0.000451444330791294	12.3062488810886	Historical	0	< 0.25	= 0.00
0.010652	0.010652	NODE_123_length_72567_cov_12.036789:70958	NODE_123_length_72567_cov_12.036789	70958	71145	5405	76363	0.000715381309741509	3.14546241054176	0.000451444330791294	12.3062488810886	Modern	0.010652	< 0.25	< 0.25
0.192583	0.192583	NODE_123_length_72567_cov_12.036789:70962	NODE_123_length_72567_cov_12.036789	70962	71145	5405	76367	1.78710708048862e-109	108.747849424511	5.68547836622684e-111	501.025847624364	Historical	0	< 0.25	= 0.00
0.192583	0.192583	NODE_123_length_72567_cov_12.036789:70962	NODE_123_length_72567_cov_12.036789	70962	71145	5405	76367	1.78710708048862e-109	108.747849424511	5.68547836622684e-111	501.025847624364	Modern	0.192583	< 0.25	< 0.25
0.034035	0.034035	NODE_123_length_72567_cov_12.036789:70976	NODE_123_length_72567_cov_12.036789	70976	71145	5405	76381	3.29220363126884e-15	14.4825133103974	9.22317256623275e-16	64.5897968930162	Historical	0	< 0.25	= 0.00
0.034035	0.034035	NODE_123_length_72567_cov_12.036789:70976	NODE_123_length_72567_cov_12.036789	70976	71145	5405	76381	3.29220363126884e-15	14.4825133103974	9.22317256623275e-16	64.5897968930162	Modern	0.034035	< 0.25	< 0.25
0.075292	0.075292	NODE_123_length_72567_cov_12.036789:70992	NODE_123_length_72567_cov_12.036789	70992	71145	5405	76397	2.96338997436721e-40	39.5282111927416	3.50372318906664e-41	180.645284993242	Historical	0	< 0.25	= 0.00
0.075292	0.075292	NODE_123_length_72567_cov_12.036789:70992	NODE_123_length_72567_cov_12.036789	70992	71145	5405	76397	2.96338997436721e-40	39.5282111927416	3.50372318906664e-41	180.645284993242	Modern	0.075292	< 0.25	< 0.25
0.011558	0.011558	NODE_123_length_72567_cov_12.036789:70993	NODE_123_length_72567_cov_12.036789	70993	71145	5405	76398	4.51287511535675e-05	4.34554668453035	2.52429576727932e-05	17.7461367749522	Historical	0	< 0.25	= 0.00
0.011558	0.011558	NODE_123_length_72567_cov_12.036789:70993	NODE_123_length_72567_cov_12.036789	70993	71145	5405	76398	4.51287511535675e-05	4.34554668453035	2.52429576727932e-05	17.7461367749522	Modern	0.011558	< 0.25	< 0.25
0	0	NODE_123_length_72567_cov_12.036789:71040	NODE_123_length_72567_cov_12.036789	71040	71145	5405	76445	0.999165688808028	0.000362487981788934	0.992621629056137	8.55171517175715e-05	Historical	0	< 0.25	= 0.00
0	0	NODE_123_length_72567_cov_12.036789:71040	NODE_123_length_72567_cov_12.036789	71040	71145	5405	76445	0.999165688808028	0.000362487981788934	0.992621629056137	8.55171517175715e-05	Modern	0	< 0.25	= 0.00
0.016294	0.016294	NODE_123_length_72567_cov_12.036789:71049	NODE_123_length_72567_cov_12.036789	71049	71145	5405	76454	2.46339999101773e-07	6.60846506449554	1.14982060359469e-07	28.1037632413977	Historical	0	< 0.25	= 0.00
0.016294	0.016294	NODE_123_length_72567_cov_12.036789:71049	NODE_123_length_72567_cov_12.036789	71049	71145	5405	76454	2.46339999101773e-07	6.60846506449554	1.14982060359469e-07	28.1037632413977	Modern	0.016294	< 0.25	< 0.25
0	0	NODE_123_length_72567_cov_12.036789:71081	NODE_123_length_72567_cov_12.036789	71081	71145	5405	76486	0.999165688808028	0.000362487981788934	0.990189409454061	0.000151193132501255	Historical	0	< 0.25	= 0.00
0	0	NODE_123_length_72567_cov_12.036789:71081	NODE_123_length_72567_cov_12.036789	71081	71145	5405	76486	0.999165688808028	0.000362487981788934	0.990189409454061	0.000151193132501255	Modern	0	< 0.25	= 0.00
1.5e-05	1.5e-05	NODE_123_length_72567_cov_12.036789:71084	NODE_123_length_72567_cov_12.036789	71084	71145	5405	76489	0.999165688808028	0.000362487981788934	0.995370187615975	3.36706527524354e-05	Historical	0	< 0.25	= 0.00
1.5e-05	1.5e-05	NODE_123_length_72567_cov_12.036789:71084	NODE_123_length_72567_cov_12.036789	71084	71145	5405	76489	0.999165688808028	0.000362487981788934	0.995370187615975	3.36706527524354e-05	Modern	1.5e-05	< 0.25	< 0.25
0.012837	0.012837	NODE_123_length_72567_cov_12.036789:71098	NODE_123_length_72567_cov_12.036789	71098	71145	5405	76503	0.00075164553010017	3.12398692086479	0.000475756643695882	12.2083668301722	Historical	0	< 0.25	= 0.00
0.012837	0.012837	NODE_123_length_72567_cov_12.036789:71098	NODE_123_length_72567_cov_12.036789	71098	71145	5405	76503	0.00075164553010017	3.12398692086479	0.000475756643695882	12.2083668301722	Modern	0.012837	< 0.25	< 0.25
0.038418	0.038418	NODE_123_length_72567_cov_12.036789:71104	NODE_123_length_72567_cov_12.036789	71104	71145	5405	76509	5.50205571094243e-13	12.259475016485	1.73474121180711e-13	54.2843934508912	Historical	0	< 0.25	= 0.00
0.038418	0.038418	NODE_123_length_72567_cov_12.036789:71104	NODE_123_length_72567_cov_12.036789	71104	71145	5405	76509	5.50205571094243e-13	12.259475016485	1.73474121180711e-13	54.2843934508912	Modern	0.038418	< 0.25	< 0.25
0.054661	0.054661	NODE_123_length_72567_cov_12.036789:71109	NODE_123_length_72567_cov_12.036789	71109	71145	5405	76514	9.11780593311818e-20	19.0401096557262	2.09112073394876e-20	85.7028427631034	Historical	0	< 0.25	= 0.00
0.054661	0.054661	NODE_123_length_72567_cov_12.036789:71109	NODE_123_length_72567_cov_12.036789	71109	71145	5405	76514	9.11780593311818e-20	19.0401096557262	2.09112073394876e-20	85.7028427631034	Modern	0.054661	< 0.25	< 0.25
0.041479	0.041479	NODE_123_length_72567_cov_12.036789:71112	NODE_123_length_72567_cov_12.036789	71112	71145	5405	76517	9.32781235612289e-14	13.0302201990259	2.79480037830653e-14	57.8738344094359	Historical	0	< 0.25	= 0.00
